TIF,施設,全回答数,直近30日間の回答数,前の30日間の回答数,伸び率（対前月）,回答数順位,回答数順位(直近30日間),商品・サービス満足度,商品・サービス満足度(直近30日間),施設全体満足度,施設全体満足度(直近30日間),旅全体満足度,旅全体満足度(直近30日間),施設の推奨度,推奨者数,非推奨者数,NPS,推奨者数(直近30日間),非推奨者数(直近30日間),NPS(直近30日間),10代,20代,30代,40代,50代,60代,70代,80代,90代,100代,男性,女性,1泊,2泊,3泊,4泊以上,日帰り,自分ひとり,恋人,友人,夫婦2人,団体旅行,親戚,親,職場の同僚,小学生以下連れの家族,中学生以下連れの家族,高校生連れの家族,災害支援,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,100万円未満,100万円以上 200万円未満,200万円以上 300万円未満,300万円以上 400万円未満,400万円以上 500万円未満,500万円以上 600万円未満,600万円以上 700万円未満,700万円以上 800万円未満,800万円以上 900万円未満,"900万円以上 1,000万円未満","1,000万円以上 1,200万円未満","1,200万円以上 1,500万円未満","1,500万円以上",北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,
福井県,うみんぴあ大飯 エリア,28,,,,,,,,4.107142857,,,,,11,7,0.142857143,,,,0,0.035714286,0.142857143,0.142857143,0.464285714,0.178571429,0.035714286,0,0,0,0.678571429,0.321428571,0.214285714,0,0,0.178571429,0.607142857,0.392857143,0.071428571,0,0.428571429,0,0,0.035714286,0,0.071428571,0,0,0,0.071428571,0.035714286,0.214285714,0.071428571,0.178571429,0,0.107142857,0.071428571,0,0.071428571,0.107142857,0,0,0,0.107142857,0.035714286,0.142857143,0.071428571,0,0.107142857,0.178571429,0,0.035714286,0.321428571,0,0.071428571,0.071428571,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0.392857143,0,0,0,0,0.071428571,0,0.035714286,0.178571429,0.035714286,0.214285714,0.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,はたや記念館 ゆめおーれ勝山 エリア,39,,,,,,,,4.205128205,,,,,15,6,0.230769231,,,,0.025641026,0,0.076923077,0.153846154,0.358974359,0.333333333,0.051282051,0,0,0,0.384615385,0.58974359,0.230769231,0.128205128,0,0,0.641025641,0.025641026,0,0,0.615384615,0,0,0.051282051,0,0.179487179,0,0,0,0.102564103,0.230769231,0.384615385,0,0.128205128,0.230769231,0.025641026,0.128205128,0,0,0.179487179,0.051282051,0,0,0.153846154,0.025641026,0,0.076923077,0.025641026,0.128205128,0.076923077,0.076923077,0.076923077,0.076923077,0.025641026,0.025641026,0.025641026,0,0.076923077,0.025641026,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0.025641026,0,0,0.025641026,0.102564103,0.564102564,0,0,0,0,0.025641026,0.051282051,0.025641026,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,越前陶芸村 エリア,43,,,,,,,,4.139534884,,,,,18,10,0.186046512,,,,0,0.023255814,0.139534884,0.093023256,0.511627907,0.186046512,0.046511628,0,0,0,0.511627907,0.488372093,0.162790698,0.11627907,0,0.139534884,0.581395349,0.186046512,0.046511628,0.023255814,0.511627907,0,0,0,0,0.093023256,0,0,0,0.139534884,0.186046512,0.325581395,0.11627907,0.093023256,0.093023256,0.093023256,0.186046512,0,0,0.023255814,0,0,0,0.046511628,0.093023256,0.11627907,0.139534884,0.069767442,0.023255814,0.093023256,0.11627907,0.069767442,0.209302326,0.023255814,0.023255814,0.023255814,0.046511628,0.023255814,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0.023255814,0.046511628,0,0.046511628,0.488372093,0,0.046511628,0,0.023255814,0.093023256,0,0.046511628,0.023255814,0,0.11627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,小浜市まちの駅 エリア,11,,,,,,,,4.272727273,,,,,4,4,0,,,,0,0,0.181818182,0.272727273,0.363636364,0,0.181818182,0,0,0,0.545454545,0.454545455,0.181818182,0.272727273,0.090909091,0.090909091,0.363636364,0.363636364,0,0,0.363636364,0,0,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0,0,0.090909091,0.090909091,0,0.181818182,0,0,0.090909091,0.181818182,0.181818182,0.090909091,0.090909091,0.181818182,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.090909091,0.090909091,0,0,0,0,0.181818182,0,0,0,0,0,0,0.181818182,0.090909091,0.181818182,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,東尋坊 エリア,23,,,,,,,,4.304347826,,,,,8,7,0.043478261,,,,0,0.130434783,0.260869565,0.043478261,0.260869565,0.304347826,0,0,0,0,0.347826087,0.652173913,0.52173913,0.130434783,0.043478261,0.086956522,0.217391304,0.173913043,0.043478261,0.043478261,0.304347826,0,0,0.130434783,0,0.086956522,0,0,0,0.130434783,0.217391304,0.304347826,0.130434783,0.304347826,0.217391304,0,0,0,0.086956522,0.086956522,0,0,0,0.086956522,0.043478261,0,0.217391304,0,0,0.086956522,0.086956522,0.173913043,0.086956522,0.043478261,0.043478261,0.043478261,0.043478261,0,0.130434783,0,0,0,0,0,0,0,0,0,0.043478261,0,0.086956522,0.043478261,0.043478261,0,0,0.173913043,0.130434783,0,0.043478261,0,0.043478261,0.173913043,0,0.043478261,0.130434783,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,美浜町レイクセンター エリア,66,,,,,,,,4.272727273,,,,,23,11,0.181818182,,,,0.015151515,0.03030303,0.106060606,0.121212121,0.393939394,0.303030303,0.015151515,0,0,0,0.409090909,0.53030303,0.272727273,0.212121212,0,0,0.515151515,0.151515152,0.015151515,0.045454545,0.424242424,0.060606061,0,0.060606061,0.015151515,0.075757576,0,0,0,0.136363636,0.166666667,0.515151515,0.151515152,0.378787879,0.060606061,0.090909091,0.045454545,0,0,0.212121212,0.045454545,0,0,0.151515152,0.03030303,0.015151515,0.106060606,0.03030303,0.060606061,0.136363636,0.212121212,0.045454545,0.075757576,0.060606061,0.015151515,0.03030303,0.045454545,0.015151515,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.045454545,0.03030303,0,0,0.075757576,0.166666667,0,0,0.060606061,0.03030303,0.060606061,0.045454545,0.045454545,0.075757576,0.151515152,0.106060606,0.03030303,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,若狭海遊バザール 千鳥苑 エリア,22,,,,,,,,4.045454545,,,,,5,7,-0.090909091,,,,0,0,0.090909091,0.181818182,0.409090909,0.272727273,0.045454545,0,0,0,0.409090909,0.545454545,0.045454545,0.045454545,0,0,0.909090909,0.272727273,0,0,0.545454545,0,0,0.045454545,0,0.090909091,0,0,0,0,0,0.272727273,0.090909091,0.227272727,0.045454545,0.272727273,0,0,0.090909091,0.318181818,0,0,0,0.227272727,0,0.045454545,0.181818182,0.045454545,0.136363636,0.181818182,0.227272727,0,0,0.045454545,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.409090909,0,0,0.090909091,0,0.090909091,0,0.136363636,0.090909091,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,若狭高浜 エリア,14,,,,,,,,4.285714286,,,,,6,1,0.357142857,,,,0,0,0.142857143,0.285714286,0.214285714,0.285714286,0,0,0,0,0.571428571,0.285714286,0.214285714,0,0,0.071428571,0.714285714,0.071428571,0,0,0.285714286,0.071428571,0,0,0.071428571,0.357142857,0,0,0,0.071428571,0.142857143,0.071428571,0,0.071428571,0.071428571,0,0.071428571,0,0.142857143,0.071428571,0,0,0,0,0.071428571,0.142857143,0.071428571,0,0,0.071428571,0.285714286,0.142857143,0,0,0,0.071428571,0.142857143,0.071428571,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0.571428571,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,越前海岸 くりや旅館街 エリア,8,,,,,,,,4.75,,,,,4,0,0.5,,,,0,0,0,0.125,0.375,0.375,0.125,0,0,0,0.25,0.5,0.875,0.125,0,0,0,0,0.25,0,0.625,0,0,0,0,0,0,0,0,0.5,0.625,1,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0.125,0.25,0,0,0,0.125,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,赤礁崎オートキャンプ場 エリア,2,,,,,,,,5,,,,,1,0,0.5,,,,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,若狭和田 エリア,27,,,,,,,,4.481481481,,,,,11,4,0.259259259,,,,0,0,0.074074074,0.222222222,0.37037037,0.259259259,0.074074074,0,0,0,0.518518519,0.481481481,0.703703704,0.148148148,0.037037037,0.074074074,0.037037037,0.259259259,0,0.111111111,0.148148148,0,0,0.074074074,0.111111111,0.074074074,0,0,0,0.37037037,0.185185185,0.37037037,0,0.074074074,0,0.037037037,0.037037037,0,0.111111111,0.111111111,0,0,0,0.148148148,0,0.222222222,0.111111111,0,0.074074074,0.111111111,0.148148148,0.148148148,0.074074074,0.037037037,0.037037037,0.037037037,0.074074074,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0.037037037,0,0,0.037037037,0.037037037,0.111111111,0,0,0.037037037,0.074074074,0.111111111,0,0,0,0.185185185,0.185185185,0.037037037,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0.037037037,0,0,0,0
福井県,若州一滴文庫 エリア,4,,,,,,,,4.25,,,,,3,0,0.75,,,,0,0.25,0,0.5,0.25,0,0,0,0,0,0.5,0.5,0.25,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0.25,0.25,0,0,0.5,0,0.25,0,0.25,0.25,0.5,0.25,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,平泉寺白山神社 エリア,23,,,,,,,,4.260869565,,,,,10,4,0.260869565,,,,0,0.086956522,0,0.260869565,0.47826087,0.130434783,0.043478261,0,0,0,0.391304348,0.52173913,0.260869565,0.130434783,0.043478261,0.043478261,0.52173913,0.217391304,0.043478261,0.086956522,0.391304348,0.086956522,0,0.043478261,0.043478261,0,0,0,0,0.086956522,0.043478261,0.130434783,0,0.52173913,0.260869565,0,0.130434783,0,0.086956522,0.173913043,0,0,0,0,0.043478261,0,0,0.086956522,0.086956522,0.260869565,0.086956522,0.130434783,0.043478261,0.130434783,0.043478261,0,0,0.043478261,0,0.086956522,0,0,0,0,0,0,0,0,0,0.086956522,0.043478261,0.086956522,0,0.043478261,0,0,0.260869565,0,0,0.043478261,0.086956522,0.086956522,0,0,0,0.173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,北前船主の館 右近家 エリア,2,,,,,,,,3,,,,,0,2,-1,,,,0,0,0,0,0.5,0,0.5,0,0,0,1,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,刃物の里 エリア,5,,,,,,,,3.4,,,,,0,1,-0.2,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,今庄宿 エリア,17,,,,,,,,3.823529412,,,,,6,8,-0.117647059,,,,0,0.058823529,0.058823529,0.058823529,0.647058824,0.117647059,0.058823529,0,0,0,0.647058824,0.352941176,0.235294118,0.058823529,0,0.294117647,0.411764706,0.588235294,0,0.117647059,0.235294118,0,0,0,0,0.058823529,0,0,0,0.058823529,0,0.176470588,0,0,0,0.058823529,0.235294118,0,0.058823529,0.117647059,0,0,0,0.176470588,0.058823529,0.294117647,0.058823529,0,0.117647059,0.117647059,0.117647059,0,0.294117647,0.058823529,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0.235294118,0,0,0.058823529,0,0.058823529,0,0.058823529,0,0.058823529,0.294117647,0.058823529,0,0,0,0,0,0,0,0,0.058823529,0,0.058823529,0,0,0,0,0,0,0,0
福井県,だるまちゃん広場 エリア,16,,,,,,,,4.375,,,,,9,3,0.375,,,,0.0625,0.125,0.1875,0.25,0.1875,0.125,0,0,0,0,0.5625,0.4375,0.3125,0,0,0.0625,0.625,0.125,0,0.0625,0.0625,0.0625,0,0.0625,0,0.3125,0,0,0,0.125,0.1875,0.25,0.0625,0.125,0.25,0,0,0.0625,0.0625,0.25,0,0,0.125,0,0.0625,0,0,0.125,0,0.1875,0.25,0.125,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0625,0.625,0,0,0.0625,0,0.125,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,武生駅 エリア,7,,,,,,,,4.142857143,,,,,3,1,0.285714286,,,,0,0,0,0.428571429,0.428571429,0.142857143,0,0,0,0,0.571428571,0.428571429,0,0,0,0,1,0.142857143,0,0.142857143,0.428571429,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0.428571429,0.142857143,0.285714286,0.142857143,0.285714286,0.142857143,0.142857143,0.142857143,0.285714286,0,0,0,0.285714286,0.142857143,0,0,0,0,0.285714286,0,0,0.142857143,0.285714286,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,大安禅寺 エリア,1,,,,,,,,4,,,,,0,1,-1,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,竹田エリア,51,,,,,,,,4.31372549,,,,,19,14,0.098039216,,,,0,0.019607843,0.098039216,0.196078431,0.254901961,0.31372549,0.117647059,0,0,0,0.392156863,0.588235294,0.450980392,0.078431373,0.019607843,0.019607843,0.431372549,0.019607843,0.058823529,0.058823529,0.490196078,0,0,0.019607843,0,0.137254902,0,0,0,0.058823529,0.235294118,0.470588235,0.019607843,0.235294118,0.235294118,0.058823529,0.058823529,0.019607843,0.058823529,0.058823529,0,0,0,0.039215686,0,0,0.078431373,0.019607843,0.156862745,0.117647059,0.078431373,0.156862745,0.058823529,0.039215686,0.078431373,0.019607843,0.039215686,0.039215686,0,0,0,0,0.019607843,0,0,0,0,0,0,0.019607843,0.058823529,0,0.019607843,0.019607843,0.039215686,0.098039216,0.254901961,0,0,0.098039216,0,0.019607843,0.019607843,0.019607843,0.019607843,0.156862745,0.078431373,0.019607843,0,0,0,0,0.019607843,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0,0
福井県,箸のふるさと館WAKASA エリア,4,,,,,,,,4.5,,,,,3,0,0.75,,,,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,道の駅「シーサイド高浜」 エリア,41,,,,,,,,3.634146341,,,,,5,20,-0.365853659,,,,0,0.048780488,0.073170732,0.195121951,0.390243902,0.268292683,0.024390244,0,0,0,0.56097561,0.43902439,0.243902439,0,0,0.146341463,0.609756098,0.292682927,0,0,0.43902439,0.024390244,0,0.024390244,0,0.146341463,0,0,0,0.073170732,0.170731707,0.219512195,0.024390244,0.073170732,0,0.097560976,0.048780488,0,0.048780488,0.048780488,0,0,0,0.195121951,0.073170732,0.097560976,0.219512195,0,0.12195122,0.12195122,0.048780488,0.024390244,0.146341463,0.024390244,0.024390244,0.048780488,0.024390244,0.073170732,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0.024390244,0,0,0,0,0.341463415,0,0,0.048780488,0,0.024390244,0,0.048780488,0.219512195,0.097560976,0.146341463,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,河野北前船主通りエリア,39,,,,,,,,4.435897436,,,,,23,7,0.41025641,,,,0.025641026,0,0.153846154,0.051282051,0.435897436,0.256410256,0.076923077,0,0,0,0.461538462,0.461538462,0.230769231,0.076923077,0,0.179487179,0.512820513,0.282051282,0.025641026,0.076923077,0.435897436,0,0,0.076923077,0,0,0,0,0,0.076923077,0.179487179,0.358974359,0,0.615384615,0.076923077,0.051282051,0.051282051,0,0.102564103,0.179487179,0.051282051,0,0,0.179487179,0,0.102564103,0.102564103,0.025641026,0.025641026,0.128205128,0.128205128,0.076923077,0.128205128,0,0,0.051282051,0.051282051,0.051282051,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0.051282051,0,0,0,0,0.333333333,0,0.025641026,0,0.025641026,0.205128205,0,0.102564103,0.051282051,0,0.153846154,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,道の駅「西山公園」 エリア,38,,,,,,,,4.210526316,,,,,12,9,0.078947368,,,,0,0.078947368,0.078947368,0.157894737,0.342105263,0.263157895,0.078947368,0,0,0,0.447368421,0.526315789,0.342105263,0.052631579,0,0,0.605263158,0.052631579,0.052631579,0.026315789,0.605263158,0,0,0.052631579,0,0.052631579,0,0,0,0.052631579,0.026315789,0.210526316,0.184210526,0.131578947,0.157894737,0.131578947,0.026315789,0.026315789,0,0.078947368,0,0,0.026315789,0.078947368,0.026315789,0,0.105263158,0.026315789,0.157894737,0.105263158,0.078947368,0.131578947,0.157894737,0,0.026315789,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0.052631579,0.5,0,0,0.078947368,0,0.052631579,0.026315789,0.105263158,0,0.026315789,0.105263158,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,芝政ワールド エリア,9,,,,,,,,4.222222222,,,,,4,2,0.222222222,,,,0,0,0.444444444,0.444444444,0.111111111,0,0,0,0,0,0.555555556,0.444444444,0.111111111,0.111111111,0,0.111111111,0.666666667,0.111111111,0.222222222,0,0.111111111,0,0,0,0,0.555555556,0,0,0,0,0,0.444444444,0.111111111,0.111111111,0.555555556,0,0.111111111,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.333333333,0.111111111,0,0,0.111111111,0,0.111111111,0.222222222,0.111111111,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.222222222,0.555555556,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,道の駅みくに ふれあいパーク三里浜 エリア,32,,,,,,,,4.0625,,,,,8,7,0.03125,,,,0,0.0625,0.0625,0.15625,0.4375,0.28125,0,0,0,0,0.46875,0.5,0.46875,0.09375,0,0,0.4375,0.125,0.0625,0,0.59375,0,0,0.09375,0.03125,0,0,0,0,0,0.15625,0.1875,0.03125,0.15625,0.0625,0.09375,0.09375,0,0,0.0625,0,0,0,0.1875,0,0.03125,0.09375,0,0,0.125,0.0625,0.21875,0.15625,0.0625,0,0,0.03125,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.03125,0.0625,0,0,0.09375,0.28125,0,0.03125,0.0625,0,0.125,0,0.03125,0.09375,0.09375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,紫式部公園 エリア,11,,,,,,,,4.181818182,,,,,5,2,0.272727273,,,,0,0,0.363636364,0.090909091,0.272727273,0.272727273,0,0,0,0,0.363636364,0.636363636,0.363636364,0.181818182,0,0.181818182,0.272727273,0.181818182,0,0.090909091,0.363636364,0,0,0.090909091,0,0.090909091,0,0,0,0.090909091,0.272727273,0.272727273,0.181818182,0.272727273,0.181818182,0.090909091,0.090909091,0,0,0.272727273,0,0,0,0.090909091,0.090909091,0,0,0,0,0.181818182,0.090909091,0.181818182,0,0,0,0.090909091,0.090909091,0.181818182,0.090909091,0,0,0,0,0,0,0,0,0,0,0.181818182,0.090909091,0,0.090909091,0,0,0.090909091,0.181818182,0,0,0,0,0.181818182,0,0,0,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,青葉山ハーバルビレッジ エリア,10,,,,,,,,4.9,,,,,9,1,0.8,,,,0,0.1,0.3,0.1,0.2,0.3,0,0,0,0,0.3,0.7,0.3,0,0,0,0.7,0.1,0,0.1,0.1,0,0,0.1,0,0.4,0,0,0,0.1,0,0.5,0.3,0.1,0.1,0,0,0,0.2,0.3,0.1,0,0,0.2,0.2,0,0.1,0.1,0,0,0,0,0.3,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,水島 エリア,3,,,,,,,,4.666666667,,,,,3,0,1,,,,0,0,0.333333333,0,0.666666667,0,0,0,0,0,0.666666667,0.333333333,1,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0.666666667,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,越前海岸 高佐米ノ旅館街 エリア,10,,,,,,,,4.4,,,,,5,1,0.4,,,,0,0,0.1,0.1,0.3,0.3,0.2,0,0,0,0.2,0.8,0.6,0,0,0.1,0.3,0,0,0,0.3,0.2,0,0.1,0.1,0.2,0,0,0,0.3,0.6,0.6,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0.1,0.1,0.2,0.1,0,0.2,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,波松 エリア,4,,,,,,,,4.5,,,,,1,0,0.25,,,,0,0,0,0.25,0.5,0.25,0,0,0,0,0.5,0.5,0,0,0,0,1,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0.75,0,0.5,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,越前和紙の里 エリア,2,,,,,,,,4,,,,,1,0,0.5,,,,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0.5,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,越前海岸 茂原民宿街 エリア,3,,,,,,,,4.333333333,,,,,2,0,0.666666667,,,,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0,0,0.333333333,0.666666667,1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0.333333333,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,美浜町健康楽膳拠点施設こるぱエリア,1,,,,,,,,4,,,,,0,1,-1,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
